customer_id,snapshot_date,age,duration_since_signup,source_of_income,avg_txn_amount,txn_volatility,txn_frequency,three_months_trend,churn_label
530,2023-09-01,59,664,business,0.0,0.0,,0.0,churned
530,2023-10-01,59,694,business,0.0,0.0,,0.0,churned
530,2023-11-01,59,725,business,0.0,0.0,,0.0,churned
530,2023-12-01,59,755,business,0.0,0.0,,0.0,churned
530,2024-01-01,59,786,business,0.0,0.0,,0.0,churned
530,2024-02-01,59,817,business,0.0,0.0,,0.0,churned
530,2024-03-01,59,846,business,0.0,0.0,,0.0,churned
530,2024-04-01,59,877,business,0.0,0.0,,0.0,churned
530,2024-05-01,59,907,business,0.0,0.0,,0.0,churned
530,2024-06-01,60,938,business,0.0,0.0,,0.0,churned
530,2024-07-01,60,968,business,0.0,0.0,,0.0,churned
530,2024-08-01,60,999,business,0.0,0.0,,0.0,churned
530,2024-09-01,60,1030,business,0.0,0.0,,0.0,churned
530,2024-10-01,60,1060,business,0.0,0.0,,0.0,churned
530,2024-11-01,60,1091,business,0.0,0.0,,0.0,churned
530,2024-12-01,60,1121,business,0.0,0.0,,0.0,churned
531,2021-01-01,52,-1127,job,0.0,0.0,,0.0,churned
531,2021-02-01,52,-1096,job,0.0,0.0,,0.0,churned
531,2021-03-01,52,-1068,job,0.0,0.0,,0.0,churned
531,2021-04-01,53,-1037,job,0.0,0.0,,0.0,churned
531,2021-05-01,53,-1007,job,0.0,0.0,,0.0,churned
531,2021-06-01,53,-976,job,0.0,0.0,,0.0,churned
531,2021-07-01,53,-946,job,0.0,0.0,,0.0,churned
531,2021-08-01,53,-915,job,0.0,0.0,,0.0,churned
531,2021-09-01,53,-884,job,0.0,0.0,,0.0,churned
531,2021-10-01,53,-854,job,0.0,0.0,,0.0,churned
531,2021-11-01,53,-823,job,0.0,0.0,,0.0,churned
531,2021-12-01,53,-793,job,0.0,0.0,,0.0,churned
531,2022-01-01,53,-762,job,0.0,0.0,,0.0,churned
531,2022-02-01,53,-731,job,0.0,0.0,,0.0,churned
531,2022-03-01,53,-703,job,0.0,0.0,,0.0,churned
531,2022-04-01,54,-672,job,0.0,0.0,,0.0,churned
531,2022-05-01,54,-642,job,0.0,0.0,,0.0,churned
531,2022-06-01,54,-611,job,0.0,0.0,,0.0,churned
531,2022-07-01,54,-581,job,0.0,0.0,,0.0,churned
531,2022-08-01,54,-550,job,0.0,0.0,,0.0,churned
531,2022-09-01,54,-519,job,0.0,0.0,,0.0,churned
531,2022-10-01,54,-489,job,0.0,0.0,,0.0,churned
531,2022-11-01,54,-458,job,0.0,0.0,,0.0,churned
531,2022-12-01,54,-428,job,0.0,0.0,,0.0,churned
531,2023-01-01,54,-397,job,0.0,0.0,,0.0,churned
531,2023-02-01,54,-366,job,0.0,0.0,,0.0,churned
531,2023-03-01,54,-338,job,0.0,0.0,,0.0,churned
531,2023-04-01,55,-307,job,0.0,0.0,,0.0,churned
531,2023-05-01,55,-277,job,0.0,0.0,,0.0,churned
531,2023-06-01,55,-246,job,0.0,0.0,,0.0,churned
531,2023-07-01,55,-216,job,0.0,0.0,,0.0,churned
531,2023-08-01,55,-185,job,0.0,0.0,,0.0,churned
531,2023-09-01,55,-154,job,0.0,0.0,,0.0,churned
531,2023-10-01,55,-124,job,0.0,0.0,,0.0,churned
531,2023-11-01,55,-93,job,0.0,0.0,,0.0,churned
531,2023-12-01,55,-63,job,0.0,0.0,,0.0,churned
531,2024-01-01,55,-32,job,0.0,0.0,,0.0,churned
531,2024-02-01,55,-1,job,0.0,0.0,,0.0,churned
531,2024-03-01,55,28,job,0.0,0.0,,0.0,churned
531,2024-04-01,56,59,job,0.0,0.0,,0.0,churned
531,2024-05-01,56,89,job,0.0,0.0,,0.0,churned
531,2024-06-01,56,120,job,0.0,0.0,,0.0,churned
531,2024-07-01,56,150,job,0.0,0.0,,0.0,churned
531,2024-08-01,56,181,job,0.0,0.0,,0.0,churned
531,2024-09-01,56,212,job,0.0,0.0,,0.0,churned
531,2024-10-01,56,242,job,0.0,0.0,,0.0,churned
531,2024-11-01,56,273,job,0.0,0.0,,0.0,churned
531,2024-12-01,56,303,job,0.0,0.0,,0.0,churned
532,2021-01-01,52,-859,business,0.0,0.0,,0.0,churned
532,2021-02-01,53,-828,business,0.0,0.0,,0.0,churned
532,2021-03-01,53,-800,business,0.0,0.0,,0.0,churned
532,2021-04-01,53,-769,business,0.0,0.0,,0.0,churned
532,2021-05-01,53,-739,business,0.0,0.0,,0.0,churned
532,2021-06-01,53,-708,business,0.0,0.0,,0.0,churned
532,2021-07-01,53,-678,business,0.0,0.0,,0.0,churned
532,2021-08-01,53,-647,business,0.0,0.0,,0.0,churned
532,2021-09-01,53,-616,business,0.0,0.0,,0.0,churned
532,2021-10-01,53,-586,business,0.0,0.0,,0.0,churned
532,2021-11-01,53,-555,business,0.0,0.0,,0.0,churned
532,2021-12-01,53,-525,business,0.0,0.0,,0.0,churned
532,2022-01-01,53,-494,business,0.0,0.0,,0.0,churned
532,2022-02-01,54,-463,business,0.0,0.0,,0.0,churned
532,2022-03-01,54,-435,business,0.0,0.0,,0.0,churned
532,2022-04-01,54,-404,business,0.0,0.0,,0.0,churned
532,2022-05-01,54,-374,business,0.0,0.0,,0.0,churned
532,2022-06-01,54,-343,business,0.0,0.0,,0.0,churned
532,2022-07-01,54,-313,business,0.0,0.0,,0.0,churned
532,2022-08-01,54,-282,business,0.0,0.0,,0.0,churned
532,2022-09-01,54,-251,business,0.0,0.0,,0.0,churned
532,2022-10-01,54,-221,business,0.0,0.0,,0.0,churned
532,2022-11-01,54,-190,business,0.0,0.0,,0.0,churned
532,2022-12-01,54,-160,business,0.0,0.0,,0.0,churned
532,2023-01-01,54,-129,business,0.0,0.0,,0.0,churned
532,2023-02-01,55,-98,business,0.0,0.0,,0.0,churned
532,2023-03-01,55,-70,business,0.0,0.0,,0.0,churned
532,2023-04-01,55,-39,business,0.0,0.0,,0.0,churned
532,2023-05-01,55,-9,business,0.0,0.0,,0.0,churned
532,2023-06-01,55,22,business,0.0,0.0,,0.0,churned
532,2023-07-01,55,52,business,0.0,0.0,,0.0,churned
532,2023-08-01,55,83,business,0.0,0.0,,0.0,churned
532,2023-09-01,55,114,business,0.0,0.0,,0.0,churned
532,2023-10-01,55,144,business,0.0,0.0,,0.0,churned
532,2023-11-01,55,175,business,0.0,0.0,,0.0,churned
532,2023-12-01,55,205,business,0.0,0.0,,0.0,churned
532,2024-01-01,55,236,business,0.0,0.0,,0.0,churned
532,2024-02-01,56,267,business,0.0,0.0,,0.0,churned
532,2024-03-01,56,296,business,0.0,0.0,,0.0,churned
532,2024-04-01,56,327,business,0.0,0.0,,0.0,churned
532,2024-05-01,56,357,business,0.0,0.0,,0.0,churned
532,2024-06-01,56,388,business,0.0,0.0,,0.0,churned
532,2024-07-01,56,418,business,0.0,0.0,,0.0,churned
532,2024-08-01,56,449,business,0.0,0.0,,0.0,churned
532,2024-09-01,56,480,business,0.0,0.0,,0.0,churned
532,2024-10-01,56,510,business,0.0,0.0,,0.0,churned
532,2024-11-01,56,541,business,0.0,0.0,,0.0,churned
532,2024-12-01,56,571,business,0.0,0.0,,0.0,churned
533,2021-01-01,46,-695,job,0.0,0.0,,0.0,churned
533,2021-02-01,46,-664,job,0.0,0.0,,0.0,churned
533,2021-03-01,46,-636,job,0.0,0.0,,0.0,churned
533,2021-04-01,46,-605,job,0.0,0.0,,0.0,churned
533,2021-05-01,47,-575,job,0.0,0.0,,0.0,churned
533,2021-06-01,47,-544,job,0.0,0.0,,0.0,churned
533,2021-07-01,47,-514,job,0.0,0.0,,0.0,churned
533,2021-08-01,47,-483,job,0.0,0.0,,0.0,churned
533,2021-09-01,47,-452,job,0.0,0.0,,0.0,churned
533,2021-10-01,47,-422,job,0.0,0.0,,0.0,churned
533,2021-11-01,47,-391,job,0.0,0.0,,0.0,churned
533,2021-12-01,47,-361,job,0.0,0.0,,0.0,churned
533,2022-01-01,47,-330,job,0.0,0.0,,0.0,churned
533,2022-02-01,47,-299,job,0.0,0.0,,0.0,churned
533,2022-03-01,47,-271,job,0.0,0.0,,0.0,churned
533,2022-04-01,47,-240,job,0.0,0.0,,0.0,churned
533,2022-05-01,48,-210,job,0.0,0.0,,0.0,churned
533,2022-06-01,48,-179,job,0.0,0.0,,0.0,churned
533,2022-07-01,48,-149,job,0.0,0.0,,0.0,churned
533,2022-08-01,48,-118,job,0.0,0.0,,0.0,churned
533,2022-09-01,48,-87,job,0.0,0.0,,0.0,churned
533,2022-10-01,48,-57,job,0.0,0.0,,0.0,churned
533,2022-11-01,48,-26,job,0.0,0.0,,0.0,churned
533,2022-12-01,48,4,job,0.0,0.0,,0.0,churned
533,2023-01-01,48,35,job,0.0,0.0,,0.0,churned
533,2023-02-01,48,66,job,0.0,0.0,,0.0,churned
533,2023-03-01,48,94,job,0.0,0.0,,0.0,churned
533,2023-04-01,48,125,job,0.0,0.0,,0.0,churned
533,2023-05-01,49,155,job,0.0,0.0,,0.0,churned
533,2023-06-01,49,186,job,0.0,0.0,,0.0,churned
533,2023-07-01,49,216,job,0.0,0.0,,0.0,churned
533,2023-08-01,49,247,job,0.0,0.0,,0.0,churned
533,2023-09-01,49,278,job,0.0,0.0,,0.0,churned
533,2023-10-01,49,308,job,0.0,0.0,,0.0,churned
533,2023-11-01,49,339,job,0.0,0.0,,0.0,churned
533,2023-12-01,49,369,job,0.0,0.0,,0.0,churned
533,2024-01-01,49,400,job,0.0,0.0,,0.0,churned
533,2024-02-01,49,431,job,0.0,0.0,,0.0,churned
533,2024-03-01,49,460,job,0.0,0.0,,0.0,churned
533,2024-04-01,49,491,job,0.0,0.0,,0.0,churned
533,2024-05-01,50,521,job,0.0,0.0,,0.0,churned
533,2024-06-01,50,552,job,0.0,0.0,,0.0,churned
533,2024-07-01,50,582,job,0.0,0.0,,0.0,churned
533,2024-08-01,50,613,job,0.0,0.0,,0.0,churned
533,2024-09-01,50,644,job,0.0,0.0,,0.0,churned
533,2024-10-01,50,674,job,0.0,0.0,,0.0,churned
533,2024-11-01,50,705,job,0.0,0.0,,0.0,churned
533,2024-12-01,50,735,job,0.0,0.0,,0.0,churned
534,2021-01-01,39,-478,business,0.0,0.0,,0.0,churned
534,2021-02-01,39,-447,business,0.0,0.0,,0.0,churned
534,2021-03-01,39,-419,business,0.0,0.0,,0.0,churned
534,2021-04-01,39,-388,business,0.0,0.0,,0.0,churned
534,2021-05-01,39,-358,business,0.0,0.0,,0.0,churned
534,2021-06-01,39,-327,business,0.0,0.0,,0.0,churned
534,2021-07-01,40,-297,business,0.0,0.0,,0.0,churned
534,2021-08-01,40,-266,business,0.0,0.0,,0.0,churned
534,2021-09-01,40,-235,business,0.0,0.0,,0.0,churned
534,2021-10-01,40,-205,business,0.0,0.0,,0.0,churned
534,2021-11-01,40,-174,business,0.0,0.0,,0.0,churned
534,2021-12-01,40,-144,business,0.0,0.0,,0.0,churned
534,2022-01-01,40,-113,business,0.0,0.0,,0.0,churned
534,2022-02-01,40,-82,business,0.0,0.0,,0.0,churned
534,2022-03-01,40,-54,business,0.0,0.0,,0.0,churned
534,2022-04-01,40,-23,business,0.0,0.0,,0.0,churned
534,2022-05-01,40,7,business,0.0,0.0,,0.0,churned
534,2022-06-01,40,38,business,0.0,0.0,,0.0,churned
534,2022-07-01,41,68,business,0.0,0.0,,0.0,churned
534,2022-08-01,41,99,business,0.0,0.0,,0.0,churned
534,2022-09-01,41,130,business,0.0,0.0,,0.0,churned
534,2022-10-01,41,160,business,0.0,0.0,,0.0,churned
534,2022-11-01,41,191,business,0.0,0.0,,0.0,churned
534,2022-12-01,41,221,business,0.0,0.0,,0.0,churned
534,2023-01-01,41,252,business,0.0,0.0,,0.0,churned
534,2023-02-01,41,283,business,0.0,0.0,,0.0,churned
534,2023-03-01,41,311,business,0.0,0.0,,0.0,churned
534,2023-04-01,41,342,business,0.0,0.0,,0.0,churned
534,2023-05-01,41,372,business,0.0,0.0,,0.0,churned
534,2023-06-01,41,403,business,0.0,0.0,,0.0,churned
534,2023-07-01,42,433,business,0.0,0.0,,0.0,churned
534,2023-08-01,42,464,business,0.0,0.0,,0.0,churned
534,2023-09-01,42,495,business,0.0,0.0,,0.0,churned
534,2023-10-01,42,525,business,0.0,0.0,,0.0,churned
534,2023-11-01,42,556,business,0.0,0.0,,0.0,churned
534,2023-12-01,42,586,business,0.0,0.0,,0.0,churned
534,2024-01-01,42,617,business,0.0,0.0,,0.0,churned
534,2024-02-01,42,648,business,0.0,0.0,,0.0,churned
534,2024-03-01,42,677,business,0.0,0.0,,0.0,churned
534,2024-04-01,42,708,business,0.0,0.0,,0.0,churned
534,2024-05-01,42,738,business,0.0,0.0,,0.0,churned
534,2024-06-01,42,769,business,0.0,0.0,,0.0,churned
534,2024-07-01,43,799,business,0.0,0.0,,0.0,churned
534,2024-08-01,43,830,business,0.0,0.0,,0.0,churned
534,2024-09-01,43,861,business,0.0,0.0,,0.0,churned
534,2024-10-01,43,891,business,0.0,0.0,,0.0,churned
534,2024-11-01,43,922,business,0.0,0.0,,0.0,churned
534,2024-12-01,43,952,business,0.0,0.0,,0.0,churned
535,2021-01-01,35,-90,business,0.0,0.0,,0.0,churned
535,2021-02-01,35,-59,business,0.0,0.0,,0.0,churned
535,2021-03-01,35,-31,business,0.0,0.0,,0.0,churned
535,2021-04-01,35,0,business,0.0,0.0,,0.0,churned
535,2021-05-01,35,30,business,0.0,0.0,,0.0,churned
535,2021-06-01,36,61,business,0.0,0.0,,0.0,churned
535,2021-07-01,36,91,business,0.0,0.0,,0.0,churned
535,2021-08-01,36,122,business,0.0,0.0,,0.0,churned
535,2021-09-01,36,153,business,0.0,0.0,,0.0,churned
535,2021-10-01,36,183,business,0.0,0.0,,0.0,churned
535,2021-11-01,36,214,business,0.0,0.0,,0.0,churned
535,2021-12-01,36,244,business,0.0,0.0,,0.0,churned
535,2022-01-01,36,275,business,0.0,0.0,,0.0,churned
535,2022-02-01,36,306,business,0.0,0.0,,0.0,churned
535,2022-03-01,36,334,business,0.0,0.0,,0.0,churned
535,2022-04-01,36,365,business,0.0,0.0,,0.0,churned
535,2022-05-01,36,395,business,0.0,0.0,,0.0,churned
535,2022-06-01,37,426,business,0.0,0.0,,0.0,churned
535,2022-07-01,37,456,business,0.0,0.0,,0.0,churned
535,2022-08-01,37,487,business,0.0,0.0,,0.0,churned
535,2022-09-01,37,518,business,0.0,0.0,,0.0,churned
535,2022-10-01,37,548,business,0.0,0.0,,0.0,churned
535,2022-11-01,37,579,business,0.0,0.0,,0.0,churned
535,2022-12-01,37,609,business,0.0,0.0,,0.0,churned
535,2023-01-01,37,640,business,0.0,0.0,,0.0,churned
535,2023-02-01,37,671,business,0.0,0.0,,0.0,churned
535,2023-03-01,37,699,business,0.0,0.0,,0.0,churned
535,2023-04-01,37,730,business,0.0,0.0,,0.0,churned
535,2023-05-01,37,760,business,0.0,0.0,,0.0,churned
535,2023-06-01,38,791,business,0.0,0.0,,0.0,churned
535,2023-07-01,38,821,business,0.0,0.0,,0.0,churned
535,2023-08-01,38,852,business,0.0,0.0,,0.0,churned
535,2023-09-01,38,883,business,0.0,0.0,,0.0,churned
535,2023-10-01,38,913,business,0.0,0.0,,0.0,churned
535,2023-11-01,38,944,business,0.0,0.0,,0.0,churned
535,2023-12-01,38,974,business,0.0,0.0,,0.0,churned
535,2024-01-01,38,1005,business,0.0,0.0,,0.0,churned
535,2024-02-01,38,1036,business,0.0,0.0,,0.0,churned
535,2024-03-01,38,1065,business,0.0,0.0,,0.0,churned
535,2024-04-01,38,1096,business,0.0,0.0,,0.0,churned
535,2024-05-01,38,1126,business,0.0,0.0,,0.0,churned
535,2024-06-01,39,1157,business,0.0,0.0,,0.0,churned
535,2024-07-01,39,1187,business,0.0,0.0,,0.0,churned
535,2024-08-01,39,1218,business,0.0,0.0,,0.0,churned
535,2024-09-01,39,1249,business,0.0,0.0,,0.0,churned
535,2024-10-01,39,1279,business,0.0,0.0,,0.0,churned
535,2024-11-01,39,1310,business,0.0,0.0,,0.0,churned
535,2024-12-01,39,1340,business,0.0,0.0,,0.0,churned
536,2021-01-01,61,111,job,0.0,0.0,,0.0,churned
536,2021-02-01,61,142,job,0.0,0.0,,0.0,churned
536,2021-03-01,61,170,job,0.0,0.0,,0.0,churned
536,2021-04-01,61,201,job,0.0,0.0,,0.0,churned
536,2021-05-01,61,231,job,0.0,0.0,,0.0,churned
536,2021-06-01,61,262,job,0.0,0.0,,0.0,churned
536,2021-07-01,61,292,job,0.0,0.0,,0.0,churned
536,2021-08-01,61,323,job,0.0,0.0,,0.0,churned
536,2021-09-01,61,354,job,0.0,0.0,,0.0,churned
536,2021-10-01,62,384,job,0.0,0.0,,0.0,churned
536,2021-11-01,62,415,job,0.0,0.0,,0.0,churned
536,2021-12-01,62,445,job,0.0,0.0,,0.0,churned
536,2022-01-01,62,476,job,0.0,0.0,,0.0,churned
536,2022-02-01,62,507,job,0.0,0.0,,0.0,churned
536,2022-03-01,62,535,job,0.0,0.0,,0.0,churned
536,2022-04-01,62,566,job,0.0,0.0,,0.0,churned
536,2022-05-01,62,596,job,0.0,0.0,,0.0,churned
536,2022-06-01,62,627,job,0.0,0.0,,0.0,churned
536,2022-07-01,62,657,job,0.0,0.0,,0.0,churned
536,2022-08-01,62,688,job,0.0,0.0,,0.0,churned
536,2022-09-01,62,719,job,0.0,0.0,,0.0,churned
536,2022-10-01,63,749,job,0.0,0.0,,0.0,churned
536,2022-11-01,63,780,job,0.0,0.0,,0.0,churned
536,2022-12-01,63,810,job,0.0,0.0,,0.0,churned
536,2023-01-01,63,841,job,0.0,0.0,,0.0,churned
536,2023-02-01,63,872,job,0.0,0.0,,0.0,churned
536,2023-03-01,63,900,job,0.0,0.0,,0.0,churned
536,2023-04-01,63,931,job,0.0,0.0,,0.0,churned
536,2023-05-01,63,961,job,0.0,0.0,,0.0,churned
536,2023-06-01,63,992,job,0.0,0.0,,0.0,churned
536,2023-07-01,63,1022,job,0.0,0.0,,0.0,churned
536,2023-08-01,63,1053,job,0.0,0.0,,0.0,churned
536,2023-09-01,63,1084,job,0.0,0.0,,0.0,churned
536,2023-10-01,64,1114,job,0.0,0.0,,0.0,churned
536,2023-11-01,64,1145,job,0.0,0.0,,0.0,churned
536,2023-12-01,64,1175,job,0.0,0.0,,0.0,churned
536,2024-01-01,64,1206,job,0.0,0.0,,0.0,churned
536,2024-02-01,64,1237,job,0.0,0.0,,0.0,churned
536,2024-03-01,64,1266,job,0.0,0.0,,0.0,churned
536,2024-04-01,64,1297,job,0.0,0.0,,0.0,churned
536,2024-05-01,64,1327,job,0.0,0.0,,0.0,churned
536,2024-06-01,64,1358,job,0.0,0.0,,0.0,churned
536,2024-07-01,64,1388,job,0.0,0.0,,0.0,churned
536,2024-08-01,64,1419,job,0.0,0.0,,0.0,churned
536,2024-09-01,64,1450,job,0.0,0.0,,0.0,churned
536,2024-10-01,65,1480,job,0.0,0.0,,0.0,churned
536,2024-11-01,65,1511,job,0.0,0.0,,0.0,churned
536,2024-12-01,65,1541,job,0.0,0.0,,0.0,churned
537,2021-01-01,48,-932,job,0.0,0.0,,0.0,churned
537,2021-02-01,48,-901,job,0.0,0.0,,0.0,churned
537,2021-03-01,48,-873,job,0.0,0.0,,0.0,churned
537,2021-04-01,48,-842,job,0.0,0.0,,0.0,churned
537,2021-05-01,48,-812,job,0.0,0.0,,0.0,churned
537,2021-06-01,48,-781,job,0.0,0.0,,0.0,churned
537,2021-07-01,48,-751,job,0.0,0.0,,0.0,churned
537,2021-08-01,48,-720,job,0.0,0.0,,0.0,churned
537,2021-09-01,48,-689,job,0.0,0.0,,0.0,churned
537,2021-10-01,49,-659,job,0.0,0.0,,0.0,churned
537,2021-11-01,49,-628,job,0.0,0.0,,0.0,churned
537,2021-12-01,49,-598,job,0.0,0.0,,0.0,churned
537,2022-01-01,49,-567,job,0.0,0.0,,0.0,churned
537,2022-02-01,49,-536,job,0.0,0.0,,0.0,churned
537,2022-03-01,49,-508,job,0.0,0.0,,0.0,churned
537,2022-04-01,49,-477,job,0.0,0.0,,0.0,churned
537,2022-05-01,49,-447,job,0.0,0.0,,0.0,churned
537,2022-06-01,49,-416,job,0.0,0.0,,0.0,churned
537,2022-07-01,49,-386,job,0.0,0.0,,0.0,churned
537,2022-08-01,49,-355,job,0.0,0.0,,0.0,churned
537,2022-09-01,49,-324,job,0.0,0.0,,0.0,churned
537,2022-10-01,50,-294,job,0.0,0.0,,0.0,churned
537,2022-11-01,50,-263,job,0.0,0.0,,0.0,churned
537,2022-12-01,50,-233,job,0.0,0.0,,0.0,churned
537,2023-01-01,50,-202,job,0.0,0.0,,0.0,churned
537,2023-02-01,50,-171,job,0.0,0.0,,0.0,churned
537,2023-03-01,50,-143,job,0.0,0.0,,0.0,churned
537,2023-04-01,50,-112,job,0.0,0.0,,0.0,churned
537,2023-05-01,50,-82,job,0.0,0.0,,0.0,churned
537,2023-06-01,50,-51,job,0.0,0.0,,0.0,churned
537,2023-07-01,50,-21,job,0.0,0.0,,0.0,churned
537,2023-08-01,50,10,job,0.0,0.0,,0.0,churned
537,2023-09-01,50,41,job,0.0,0.0,,0.0,churned
537,2023-10-01,51,71,job,0.0,0.0,,0.0,churned
537,2023-11-01,51,102,job,0.0,0.0,,0.0,churned
537,2023-12-01,51,132,job,0.0,0.0,,0.0,churned
537,2024-01-01,51,163,job,0.0,0.0,,0.0,churned
537,2024-02-01,51,194,job,0.0,0.0,,0.0,churned
537,2024-03-01,51,223,job,0.0,0.0,,0.0,churned
537,2024-04-01,51,254,job,0.0,0.0,,0.0,churned
537,2024-05-01,51,284,job,0.0,0.0,,0.0,churned
537,2024-06-01,51,315,job,0.0,0.0,,0.0,churned
537,2024-07-01,51,345,job,0.0,0.0,,0.0,churned
537,2024-08-01,51,376,job,0.0,0.0,,0.0,churned
537,2024-09-01,51,407,job,0.0,0.0,,0.0,churned
537,2024-10-01,52,437,job,0.0,0.0,,0.0,churned
537,2024-11-01,52,468,job,0.0,0.0,,0.0,churned
537,2024-12-01,52,498,job,0.0,0.0,,0.0,churned
538,2021-01-01,26,-1413,business,0.0,0.0,,0.0,churned
538,2021-02-01,26,-1382,business,0.0,0.0,,0.0,churned
538,2021-03-01,26,-1354,business,0.0,0.0,,0.0,churned
538,2021-04-01,27,-1323,business,0.0,0.0,,0.0,churned
538,2021-05-01,27,-1293,business,0.0,0.0,,0.0,churned
538,2021-06-01,27,-1262,business,0.0,0.0,,0.0,churned
538,2021-07-01,27,-1232,business,0.0,0.0,,0.0,churned
538,2021-08-01,27,-1201,business,0.0,0.0,,0.0,churned
538,2021-09-01,27,-1170,business,0.0,0.0,,0.0,churned
538,2021-10-01,27,-1140,business,0.0,0.0,,0.0,churned
538,2021-11-01,27,-1109,business,0.0,0.0,,0.0,churned
538,2021-12-01,27,-1079,business,0.0,0.0,,0.0,churned
538,2022-01-01,27,-1048,business,0.0,0.0,,0.0,churned
538,2022-02-01,27,-1017,business,0.0,0.0,,0.0,churned
538,2022-03-01,27,-989,business,0.0,0.0,,0.0,churned
538,2022-04-01,28,-958,business,0.0,0.0,,0.0,churned
538,2022-05-01,28,-928,business,0.0,0.0,,0.0,churned
538,2022-06-01,28,-897,business,0.0,0.0,,0.0,churned
538,2022-07-01,28,-867,business,0.0,0.0,,0.0,churned
538,2022-08-01,28,-836,business,0.0,0.0,,0.0,churned
538,2022-09-01,28,-805,business,0.0,0.0,,0.0,churned
538,2022-10-01,28,-775,business,0.0,0.0,,0.0,churned
538,2022-11-01,28,-744,business,0.0,0.0,,0.0,churned
538,2022-12-01,28,-714,business,0.0,0.0,,0.0,churned
538,2023-01-01,28,-683,business,0.0,0.0,,0.0,churned
538,2023-02-01,28,-652,business,0.0,0.0,,0.0,churned
538,2023-03-01,28,-624,business,0.0,0.0,,0.0,churned
538,2023-04-01,29,-593,business,0.0,0.0,,0.0,churned
538,2023-05-01,29,-563,business,0.0,0.0,,0.0,churned
538,2023-06-01,29,-532,business,0.0,0.0,,0.0,churned
538,2023-07-01,29,-502,business,0.0,0.0,,0.0,churned
538,2023-08-01,29,-471,business,0.0,0.0,,0.0,churned
538,2023-09-01,29,-440,business,0.0,0.0,,0.0,churned
538,2023-10-01,29,-410,business,0.0,0.0,,0.0,churned
538,2023-11-01,29,-379,business,0.0,0.0,,0.0,churned
538,2023-12-01,29,-349,business,0.0,0.0,,0.0,churned
538,2024-01-01,29,-318,business,0.0,0.0,,0.0,churned
538,2024-02-01,29,-287,business,0.0,0.0,,0.0,churned
538,2024-03-01,29,-258,business,0.0,0.0,,0.0,churned
538,2024-04-01,30,-227,business,0.0,0.0,,0.0,churned
538,2024-05-01,30,-197,business,0.0,0.0,,0.0,churned
538,2024-06-01,30,-166,business,0.0,0.0,,0.0,churned
538,2024-07-01,30,-136,business,0.0,0.0,,0.0,churned
538,2024-08-01,30,-105,business,0.0,0.0,,0.0,churned
538,2024-09-01,30,-74,business,0.0,0.0,,0.0,churned
538,2024-10-01,30,-44,business,0.0,0.0,,0.0,churned
538,2024-11-01,30,-13,business,0.0,0.0,,0.0,churned
538,2024-12-01,30,17,business,0.0,0.0,,0.0,churned
539,2021-01-01,33,-708,business,0.0,0.0,,0.0,churned
539,2021-02-01,33,-677,business,0.0,0.0,,0.0,churned
539,2021-03-01,33,-649,business,0.0,0.0,,0.0,churned
539,2021-04-01,33,-618,business,0.0,0.0,,0.0,churned
539,2021-05-01,33,-588,business,0.0,0.0,,0.0,churned
539,2021-06-01,33,-557,business,0.0,0.0,,0.0,churned
539,2021-07-01,33,-527,business,0.0,0.0,,0.0,churned
539,2021-08-01,33,-496,business,0.0,0.0,,0.0,churned
539,2021-09-01,33,-465,business,0.0,0.0,,0.0,churned
539,2021-10-01,33,-435,business,0.0,0.0,,0.0,churned
539,2021-11-01,33,-404,business,0.0,0.0,,0.0,churned
539,2021-12-01,34,-374,business,0.0,0.0,,0.0,churned
539,2022-01-01,34,-343,business,0.0,0.0,,0.0,churned
539,2022-02-01,34,-312,business,0.0,0.0,,0.0,churned
539,2022-03-01,34,-284,business,0.0,0.0,,0.0,churned
539,2022-04-01,34,-253,business,0.0,0.0,,0.0,churned
539,2022-05-01,34,-223,business,0.0,0.0,,0.0,churned
539,2022-06-01,34,-192,business,0.0,0.0,,0.0,churned
539,2022-07-01,34,-162,business,0.0,0.0,,0.0,churned
539,2022-08-01,34,-131,business,0.0,0.0,,0.0,churned
539,2022-09-01,34,-100,business,0.0,0.0,,0.0,churned
539,2022-10-01,34,-70,business,0.0,0.0,,0.0,churned
539,2022-11-01,34,-39,business,0.0,0.0,,0.0,churned
539,2022-12-01,35,-9,business,0.0,0.0,,0.0,churned
539,2023-01-01,35,22,business,0.0,0.0,,0.0,churned
539,2023-02-01,35,53,business,0.0,0.0,,0.0,churned
539,2023-03-01,35,81,business,0.0,0.0,,0.0,churned
539,2023-04-01,35,112,business,0.0,0.0,,0.0,churned
539,2023-05-01,35,142,business,0.0,0.0,,0.0,churned
539,2023-06-01,35,173,business,0.0,0.0,,0.0,churned
539,2023-07-01,35,203,business,0.0,0.0,,0.0,churned
539,2023-08-01,35,234,business,0.0,0.0,,0.0,churned
539,2023-09-01,35,265,business,0.0,0.0,,0.0,churned
539,2023-10-01,35,295,business,0.0,0.0,,0.0,churned
539,2023-11-01,35,326,business,0.0,0.0,,0.0,churned
539,2023-12-01,36,356,business,0.0,0.0,,0.0,churned
539,2024-01-01,36,387,business,0.0,0.0,,0.0,churned
539,2024-02-01,36,418,business,0.0,0.0,,0.0,churned
539,2024-03-01,36,447,business,0.0,0.0,,0.0,churned
539,2024-04-01,36,478,business,0.0,0.0,,0.0,churned
539,2024-05-01,36,508,business,0.0,0.0,,0.0,churned
